		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000111011    3    2    2    4    1    4    0    1  6.608679 0.579380 SUCCESS  27
000111101    6    2    2    1    4    7    3    2 16.558235 0.035052 SUCCESS  28
000111111    3    2    0    6    2    3    2    1  9.276457 0.319514 SUCCESS  29
001000011    2    1    2    2    2    2    3    1  2.246232 0.972517 SUCCESS  30
001000101    2    1    1    1    4    3    2    5  6.734455 0.565535 SUCCESS  31
001000111    2    3    2    3    4    1    2    2  2.497784 0.961834 SUCCESS  32
001001011    6    7    3    4    2    4    1    2 17.531345 0.025028 SUCCESS  33
001001101    2    5    4    0    1    2    4    3  8.554899 0.381222 SUCCESS  34
001001111    2    0    3    3    2    4    2    5  6.860231 0.551785 SUCCESS  35
001010011    2    2    1    0    1    2    3    1  5.446904 0.708915 SUCCESS  36
001010101    3    2    2    2    0    3    2    0  5.572680 0.694975 SUCCESS  37
001010111    1    3    3    1    2    3    4    2  3.345118 0.910872 SUCCESS  38
001011011    2    1    6    1    3    2    2    2  7.581789 0.475349 SUCCESS  39
001011101    2    5    1    2    2    0    4    3  7.581789 0.475349 SUCCESS  40
001011111    2    3    4    0    5    2    3    2  6.860231 0.551785 SUCCESS  41
001100101    1    1    0    2    3    2    2    1  5.446904 0.708915 SUCCESS  42
001100111    3    1    2    2    2    1    3    3  2.372008 0.967432 SUCCESS  43
001101011    2    2    3    1    1    0    3    4  5.698457 0.680967 SUCCESS  44
001101101    2    4    1    3    1    1    5    4  7.707565 0.462545 SUCCESS  45
001101111    1    3    6    1    5    5    5    0 18.190015 0.019846 SUCCESS  46
001110101    2    2    1    3    3    5    1    1  5.824233 0.666913 SUCCESS  47
001110111    3    1    3    4    1    4    1    0  7.456013 0.488323 SUCCESS  48
001111011    2    1    3    3    4    8    4    2 16.558235 0.035052 SUCCESS  49
001111101    4    1    2    4    3    2    4    1  5.165563 0.739743 SUCCESS  50
001111111    3    3    5    3    4    3    3    2  4.632669 0.796018 SUCCESS  51
010000011    2    2    2    1    1    2    1    4  3.940900 0.862416 SUCCESS  52
010000111    4    1    3    4    0    3    2    1  6.671567 0.572447 SUCCESS  53
010001011    4    2    0    0    1    2    3    2  7.267349 0.508082 SUCCESS  54
010001111    2    1    2    3    4    3    1    3  3.345118 0.910872 SUCCESS  55
010010011    2    3    4    2    2    2    4    3  2.686448 0.952469 SUCCESS  56
010010111    4    8    2    4    2    5    1    2 19.163126 0.014011 SUCCESS  57
010011011    2    3    2    2    2    2    4    1  2.434896 0.964698 SUCCESS  58
010011111    1    2    1    3    4    4    1    3  5.039787 0.753315 SUCCESS  59
010100011    3    1    0    4    2    2    2    1  5.635568 0.687978 SUCCESS  60
010100111    5    3    2    2    3    3    1    3  4.381117 0.821206 SUCCESS  61
010101011    3    0    2    3    0    3    4    1  7.393125 0.494871 SUCCESS  62
010101111    1    3    2    1    1    2    4    3  4.066676 0.851058 SUCCESS  63
010110011    2    0    2    1    1    2    0    2  7.015796 0.534929 SUCCESS  64
010110111    0    1    4    0    4    4    1    3  9.998015 0.265165 SUCCESS  65
010111011    3    1    1    1    1    1    3    5  7.393125 0.494871 SUCCESS  66
010111111    3    3    5    1    5    1    3    3  7.896229 0.443672 SUCCESS  67
011000111    3    3    0    3    4    3    2    0  6.671567 0.572447 SUCCESS  68
011001111    3    0    2    1    2    1    3    2  4.725346 0.786488 SUCCESS  69
011010111    3    1    3    0    1    1    2    3  5.572680 0.694975 SUCCESS  70
011011111    0    2    5    0    6    4    5    3 17.279793 0.027324 SUCCESS  71
011101111    2    2    4    4    3    4    2    1  4.381117 0.821206 SUCCESS  72
011111111    2    4    5    4    2    3    2    4  6.327337 0.610616 SUCCESS  73
100000000    1    3    2    4    4    1    3    3  4.318229 0.827331 SUCCESS  74
100010000    3    4    2    4    2    4    4    4  5.542891 0.698284 SUCCESS  75
100100000    1    2    4    6    3    1    2    2  8.554899 0.381222 SUCCESS  76
100101000    5    3    1    3    0    3    2    2  6.734455 0.565535 SUCCESS  77
100110000    0    1    2    1    3    3    4    2  5.698457 0.680967 SUCCESS  78
100111000    2    2    2    2    1    1    4    4  4.129564 0.845248 SUCCESS  79
101000000    2    6    1    4    1    2    5    1 12.007124 0.150886 SUCCESS  80
101000100    3    3    4    1    5    2    1    6 11.348454 0.182726 SUCCESS  81
101001000    1    1    3    3    2    2    2    6  7.644677 0.468925 SUCCESS  82
101001100    3    1    0    2    1    3    2    1  5.509792 0.701955 SUCCESS  83
101010000    4    2    1    2    2    3    0    4  5.824233 0.666913 SUCCESS  84
101010100    3    3    0    2    1    1    2    2  4.725346 0.786488 SUCCESS  85
101011000    4    4    4    2    2    2    2    2  3.533783 0.896552 SUCCESS  86
101011100    3    1    2    4    1    1    4    2  4.976899 0.760042 SUCCESS  87
101100000    4    3    2    1    1    2    2    3  3.282230 0.915418 SUCCESS  88
101100100    2    5    1    3    2    3    1    1  5.824233 0.666913 SUCCESS  89
101101000    2    2    2    5    4    4    3    1  6.138673 0.631702 SUCCESS  90
101101100    5    2    2    2    1    1    5    0 10.060903 0.260777 SUCCESS  91
101110000    0    1    2    6    3    3    2    1 10.060903 0.260777 SUCCESS  92
101110100    0    4    2    2    2    1    1    1  6.357126 0.607295 SUCCESS  93
101111000    2    0    3    1    2    6    3    2  9.276457 0.319514 SUCCESS  94
101111100    0    4    3    0    4    3    5    4 11.222678 0.189398 SUCCESS  95
110000000    2    2    1    2    2    4    4    3  3.408006 0.906211 SUCCESS  96
110000010    1    1    1    1    2    0    5    1  9.683575 0.287941 SUCCESS  97
110000100    3    2    3    6    3    2    5    3  8.932228 0.348045 SUCCESS  98
110001000    2    3    4    2    1    2    3    2  2.497784 0.961834 SUCCESS  99
110001010   10    0    4    2    2    1    1    1 30.585587 0.000166 FAILURE 100
110010000    1    3    5    5    1    3    1    3  8.617787 0.375557 SUCCESS 101
110010010    3    7    0    3    2    4    2    0 15.333573 0.052975 SUCCESS 102
110010100    1    2    1    2    1    4    2    1  4.725346 0.786488 SUCCESS 103
110011000    2    0    1    0    3    4    3    1  8.114683 0.422349 SUCCESS 104
110011010    3    3    2    1    2    3    1    4  3.345118 0.910872 SUCCESS 105
110100000    1    2    4    4    4    0    4    0 10.123792 0.256445 SUCCESS 106
110100010    2    2    3    1    2    2    4    2  2.434896 0.964698 SUCCESS 107
110100100    1    3    6    3    1    2    2    4  8.617787 0.375557 SUCCESS 108
110101000    3    2    2    1    3    3    1    7 11.159790 0.192809 SUCCESS 109
110101010    3    1    0    3    1    1    4    3  6.545791 0.586333 SUCCESS 110
110101100    2    5    3    1    1    1    2    1  6.545791 0.586333 SUCCESS 111
110110000    3    1    1    1    1    1    2    3  4.662458 0.792968 SUCCESS 112
110110010    3    3    3    3    0    2    2    0  5.698457 0.680967 SUCCESS 113
110110100    3    2    1    1    5    3    2    3  5.102675 0.746548 SUCCESS 114
110111000    1    1    3    6    3    4    3    2  8.680676 0.369946 SUCCESS 115
110111010    1    2    2    4    3    3    0    3  4.976899 0.760042 SUCCESS 116
110111100    2    1    4    2    3    6    3    1  8.617787 0.375557 SUCCESS 117
111000000    2    2    2    4    4    3    6    1  8.743564 0.364388 SUCCESS 118
111000010    1    3    2    4    3    4    3    3  3.596671 0.891559 SUCCESS 119
111000100    2    4    1    3    0    2    3    3  4.976899 0.760042 SUCCESS 120
111000110    3    4    1    0    7    3    1    6 19.821796 0.011032 SUCCESS 121
111001000    1    5    1    4    2    3    3    5  8.743564 0.364388 SUCCESS 122
111001010    2    2    1    2    2    3    1    2  2.246232 0.972517 SUCCESS 123
111001100    1    1    2    0    2    3    2    1  5.446904 0.708915 SUCCESS 124
111010000    2    1    5    3    4    1    6    1 12.070012 0.148107 SUCCESS 125
111010010    2    4    4    3    2    4    2    5  6.327337 0.610616 SUCCESS 126
111010100    7    1    5    5    5    3    0    1 21.642240 0.005624 FAILURE 127
111010110    2    4    3    3    3    3    4    0  5.228451 0.732903 SUCCESS 128
111011000    6    1    1    3    1    3    2    2  8.429123 0.392713 SUCCESS 129
111011010    3    1    1    1    4    2    2    2  4.003788 0.856782 SUCCESS 130
111011100    2    0    4    5    3    1    1    4  9.339345 0.314483 SUCCESS 131
111100000    1    2    3    2    4    3    5    1  6.012897 0.645787 SUCCESS 132
111100010    2    3    4    1    0    3    1    3  5.761345 0.673945 SUCCESS 133
111100100    0    3    3    1    3    3    4    2  5.039787 0.753315 SUCCESS 134
111100110    0    3    2    3    2    5    1    2  6.671567 0.572447 SUCCESS 135
111101000    3    2    3    3    0    2    5    2  5.950009 0.652832 SUCCESS 136
111101010    6    2    4    3    3    1    0    2 10.249568 0.247945 SUCCESS 137
111101100    2    1    2    2    2    4    4    2  3.345118 0.910872 SUCCESS 138
111101110    3    0    4    4    4    1    2    2  6.797343 0.558648 SUCCESS 139
111110000    1    3    5    2    4    2    6    3 10.564008 0.227647 SUCCESS 140
111110010    0    2    3    1    3    2    5    2  6.671567 0.572447 SUCCESS 141
111110100    3    2    2    3    2    3    4    2  1.776226 0.987120 SUCCESS 142
111110110    2    0    1    4    4    3    1    3  6.671567 0.572447 SUCCESS 143
111111000    3    4    4    2    3    0    3    3  5.228451 0.732903 SUCCESS 144
111111010    2    2    3    4    2    3    1    1  3.282230 0.915418 SUCCESS 145
111111100    3    6    5    2    3    3    4    5 12.573117 0.127406 SUCCESS 146
111111110    2    4    5    4    2    3    2    4  6.327337 0.610616 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    3    3    4    6    2    3    1    0 10.312456 0.243777 SUCCESS   0
000000011    2    3    2    4    0    4    2    0  7.456013 0.488323 SUCCESS   1
000000101    4    5    3    2    3    1    4    3  6.264449 0.617636 SUCCESS   2
000000111    2    2    1    4    0    4    3    1  6.608679 0.579380 SUCCESS   3
000001001    4    2    0    3    6    1    0    2 12.602906 0.126262 SUCCESS   4
000001011    4    5    2    3    3    1    3    4  6.264449 0.617636 SUCCESS   5
000001101    0    3    2    3    3    6    0    1 11.755572 0.162447 SUCCESS   6
000001111    1    4    1    2    0    3    3    2  5.698457 0.680967 SUCCESS   7
000010001    2    2    0    4    5    1    3    2  7.581789 0.475349 SUCCESS   8
000010011    3    2    1    1    3    2    3    1  3.156454 0.924159 SUCCESS   9
000010101    2    0    1    2    1    3    2    1  5.446904 0.708915 SUCCESS  10
000010111    6    3    0    3    3    1    4    4 11.285566 0.186038 SUCCESS  11
000011001    2    2    3    0    3    4    0    2  6.545791 0.586333 SUCCESS  12
000011011    4    5    2    1    4    4    0    1 10.249568 0.247945 SUCCESS  13
000011101    3    2    1    6    4    3    4    1  9.590898 0.294921 SUCCESS  14
000011111    2    2    0    1    0    2    3    0  8.710465 0.367306 SUCCESS  15
000100011    2    2    3    5    5    0    3    1  9.402234 0.309508 SUCCESS  16
000100101    6    3    0    3    3    2    3    3  8.680676 0.369946 SUCCESS  17
000100111    2    3    1    3    3    2    4    2  2.560672 0.958842 SUCCESS  18
000101001    1    1    4    2    1    2    3    3  4.066676 0.851058 SUCCESS  19
000101011    3    2    2    2    3    5    3    1  4.318229 0.827331 SUCCESS  20
000101101    1    3    2    1    2    1    2    4  4.003788 0.856782 SUCCESS  21
000101111    4    1    0    4    2    3    3    5  8.617787 0.375557 SUCCESS  22
000110011    3    4    5    1    3    5    0    4 11.348454 0.182726 SUCCESS  23
000110101    2    2    4    5    1    2    1    1  6.671567 0.572447 SUCCESS  24
000110111    1    2    2    1    8    4    3    2 16.306683 0.038195 SUCCESS  25
000111001    2    1    3    5    0    4    3    3  7.707565 0.462545 SUCCESS  26
000111011    5    2    0    5    3    1    2    1 10.123792 0.256445 SUCCESS  27
000111101    1    4    4    5    2    3    3    1  6.986007 0.538143 SUCCESS  28
000111111    1    5    1    2    2    4    3    2  5.950009 0.652832 SUCCESS  29
001000011    5    2    2    1    2    3    2    3  4.255341 0.833382 SUCCESS  30
001000101    1    2    3    0    2    6    2    1  9.998015 0.265165 SUCCESS  31
001000111    0    0    3    1    5    0    3    2 11.504019 0.174743 SUCCESS  32
001001011    3    4    2    1    1    1    3    2  4.066676 0.851058 SUCCESS  33
001001101    1    2    2    3    1    1    1    4  4.788234 0.779952 SUCCESS  34
001001111    4    4    1    2    2    1    3    1  4.976899 0.760042 SUCCESS  35
001010011    3    1    3    1    2    2    2    2  2.309120 0.970039 SUCCESS  36
001010101    2    0    3    1    1    4    4    3  6.671567 0.572447 SUCCESS  37
001010111    2    3    1    2    4    3    4    1  4.255341 0.833382 SUCCESS  38
001011011    0    1    3    0    4    1    3    2  8.114683 0.422349 SUCCESS  39
001011101    3    1    3    0    1    3    5    4  8.492011 0.386941 SUCCESS  40
001011111    5    4    0    4    2    3    2    1  8.554899 0.381222 SUCCESS  41
001100101    2    0    2    2    1    3    1    1  5.446904 0.708915 SUCCESS  42
001100111    5    3    4    1    5    5    0    5 15.773789 0.045735 SUCCESS  43
001101011    1    2    3    4    1    2    2    0  5.635568 0.687978 SUCCESS  44
001101101    3    5    3    3    1    2    3    1  5.165563 0.739743 SUCCESS  45
001101111    2    1    4    1    3    4    3    2  4.255341 0.833382 SUCCESS  46
001110101    8    3    1    2    2    2    6    3 19.947572 0.010536 SUCCESS  47
001110111    4    4    0    8    3    4    2    1 19.884684 0.010781 SUCCESS  48
001111011    3    4    3    5    4    4    3    2  6.453114 0.596613 SUCCESS  49
001111101    4    0    3    4    6    1    3    2 11.222678 0.189398 SUCCESS  50
001111111    1    6    3    2    1    4    5    4 12.258676 0.140030 SUCCESS  51
010000011    0    2    2    1    2    3    3    2  3.940900 0.862416 SUCCESS  52
010000111    2    2    1    4    1    2    3    2  3.219342 0.919848 SUCCESS  53
010001011    1    1    3    0    0    4    2    5 10.782461 0.214332 SUCCESS  54
010001111    1    0    4    2    5    2    1    3  8.366235 0.398537 SUCCESS  55
010010011    3    2    1    3    3    2    5    2  4.318229 0.827331 SUCCESS  56
010010111    4    4    2    4    0    1    2    3  6.797343 0.558648 SUCCESS  57
010011011    1    3    2    3    0    0    2    3  6.420015 0.600293 SUCCESS  58
010011111    4    2    3    3    2    0    4    0  7.518901 0.481816 SUCCESS  59
010100011    4    0    1    1    4    1    1    2  8.114683 0.422349 SUCCESS  60
010100111    2    1    2    1    2    3    2    2  2.246232 0.972517 SUCCESS  61
010101011    1    0    5    3    2    1    4    2  8.366235 0.398537 SUCCESS  62
010101111    3    1    1    3    3    2    3    4  3.408006 0.906211 SUCCESS  63
010110011    2    3    3    1    0    5    4    7 16.432459 0.036592 SUCCESS  64
010110111    1    1    1    0    5    1    1    4 10.656685 0.221921 SUCCESS  65
010111011    1    1    5    1    1    3    3    1  7.393125 0.494871 SUCCESS  66
010111111    5    3    1    4    4    2    2    2  6.138673 0.631702 SUCCESS  67
011000111    3    4    1    2    2    2    6    1  8.554899 0.381222 SUCCESS  68
011001111    3    2    3    3    6    3    2    4  7.174672 0.517910 SUCCESS  69
011010111    1    2    4    3    3    4    1    2  4.255341 0.833382 SUCCESS  70
011011111    2    2    3    1    3    3    5    1  5.102675 0.746548 SUCCESS  71
011101111    5    2    4    8    4    5    1    3 21.956680 0.004997 FAILURE  72
011111111    2    3    3    1    1    2    3    4  3.345118 0.910872 SUCCESS  73
100000000    3    3    4    6    2    3    1    0 10.312456 0.243777 SUCCESS  74
100010000    3    5    5    1    3    2    1    3  7.833341 0.449917 SUCCESS  75
100100000    3    3    2    5    0    5    3    3  8.743564 0.364388 SUCCESS  76
100101000    3    0    2    2    2    2    1    1  4.662458 0.792968 SUCCESS  77
100110000    4    5    1    3    2    5    3    1  8.743564 0.364388 SUCCESS  78
100111000    1    3    1    1    4    5    2    1  7.518901 0.481816 SUCCESS  79
101000000    1    2    2    4    4    2    2    2  3.345118 0.910872 SUCCESS  80
101000100    4    2    3    4    6    2    1    4  9.716674 0.285477 SUCCESS  81
101001000    3    2    2    4    3    1    1    3  3.345118 0.910872 SUCCESS  82
101001100    1    4    3    2    1    5    1    3  6.797343 0.558648 SUCCESS  83
101010000    2    4    0    4    4    3    1    5  9.528010 0.299727 SUCCESS  84
101010100    3    1    3    0    1    4    2    3  5.761345 0.673945 SUCCESS  85
101011000    4    0    1    3    2    2    4    3  5.887121 0.659874 SUCCESS  86
101011100    2    3    0    3    2    4    3    3  4.255341 0.833382 SUCCESS  87
101100000    2    3    2    2    2    1    3    3  1.587562 0.991157 SUCCESS  88
